-4.901179,1.969637,느껴지다
-6.406579,2.877909,의지
-4.350829,4.264462,전문
-4.238472,0.529936,정확하다
-3.020801,2.313004,초기
-3.574993,1.779712,나중
-3.455287,3.320875,등
-4.92873,0.831859,맛있다
-2.38174,3.550515,며칠
-3.870345,1.199904,신경
-5.479172,1.83281,찾아오다
-5.255698,3.375308,미
-5.273272,2.335663,사용
-6.251141,2.664938,시선
-4.407645,1.663132,아무런
-4.063703,4.661215,언론
-4.200571,4.480455,투자
-4.474658,3.86781,지원
-5.387951,2.412601,결정하다
-4.153879,4.773848,경영
-4.870783,3.637882,목표
-4.406885,3.018157,성장
-6.12172,3.461999,숲
-5.090951,1.466802,없어지다
-3.78941,1.722621,작년
-6.576529,1.000031,내려가다
-5.336543,2.046744,떠오르다
-5.99905,2.582642,미치다
-1.812401,0.976319,새벽
-4.75974,2.713267,쓰레기
-3.434498,0.951603,얼른
-4.02042,4.035212,임금
-6.695405,2.533487,피해
-1.494801,3.234672,한
-5.038777,1.124246,무섭다
-4.931001,5.03074,직장
